id,sk,name_formal,state,gov_type,country_code,official_count,term_length,url,upcoming_election,ue_remarks,ue_url_1,special,runoff
2567,2567,Illinois Lieutenant Governor,IL,STATE,US,1,,,2022-11-08 00:00:00+00,,,False,False
2573,2573,Maryland Lieutenant Governor,MD,STATE,US,1,,,2022-11-08 00:00:00+00,,,False,False
2574,2574,Michigan Lieutenant Governor,MI,STATE,US,1,,,2022-11-08 00:00:00+00,,,False,False
2581,2581,New Mexico Lieutenant Governor,NM,STATE,US,1,,,2022-11-08 00:00:00+00,,http://www.sos.state.nm.us/,False,False
2583,2583,New York Lieutenant Governor,NY,STATE,US,1,,,2022-11-08 00:00:00+00,,,False,False
2584,2584,Ohio Lieutenant Governor,OH,STATE,US,1,,,2022-11-08 00:00:00+00,,,False,False
2585,2585,Oklahoma Lieutenant Governor,OK,STATE,US,1,,,2022-11-08 00:00:00+00,,,False,False
2588,2588,South Dakota Lieutenant Governor,SD,STATE,US,1,,,2022-11-08 00:00:00+00,,,False,False
2618,240,Lexington Mayor,KY,LOCAL,US,1,4 years,http://www.lexingtonky.gov/index.aspx?page=325,2022-11-08 00:00:00+00,All seats,,False,False
2629,129,Mayor of Providence,RI,LOCAL,US,1,4 years,http://cityof.providenceri.com/mayor,2022-11-08 00:00:00+00,,,False,False
2675,398,United States Senate,,NATIONAL,US,100,6 years,http://www.senate.gov/,2022-11-08 00:00:00+00,,,False,False
2683,597,New Hampshire Governor,NH,STATE,US,1,2 years,http://www.governor.nh.gov/,2022-11-08 00:00:00+00,,,False,False
2948,2844,St. Charles County Executive,MO,LOCAL,US,1,4 years,http://www.sccmo.org/553/Executive,2022-11-08 00:00:00+00,,https://www.sccmo.org/410/Election-Authority,False,False
3017,2854,Lake County Board of Commissioners,IN,LOCAL,US,3,4 years,https://www.lakecountyin.org/portal/media-type/html/group/commissioners/page/default,2022-11-08 00:00:00+00,all seats up after redistricting,,False,False
3047,2878,Montgomery County Executive,MD,LOCAL,US,1,4 years,http://www.montgomerycountymd.gov/exec/index.html,2022-11-08 00:00:00+00,All,,False,False
3048,2879,Montgomery County Council,MD,LOCAL,US,9,4 years,http://www.montgomerycountymd.gov/council/,2022-11-08 00:00:00+00,All,,False,False
3056,2836,Cook County Board of Commissioners,IL,LOCAL,US,17,4 years,https://www.cookcountyil.gov/board-of-commissioners,2022-11-08 00:00:00+00,,,False,False
3057,2835,Cook County Board President,IL,LOCAL,US,1,4 years,https://www.cookcountyil.gov/agency/office-president-0,2022-11-08 00:00:00+00,,,False,False
3338,3321,Hillsboro City Council,OR,LOCAL,US,7,4 years,https://www.hillsboro-oregon.gov/your-city-government/the-mayor-and-city-council,2022-11-08 00:00:00+00,Position A in each ward (3),,False,False
3415,3243,Thousand Oaks City Council,CA,LOCAL,US,5,4 years,http://www.toaks.org/departments/city-council,2022-11-08 00:00:00+00,3 seats.,https://www.toaks.org/departments/city-clerk/elections,False,False
3814,3115,Little Rock Mayor,AR,LOCAL,US,1,4 years,https://www.littlerock.gov/city-administration/mayors-office/,2022-11-08 00:00:00+00,"Mayor and Board seats 1, 2, 5, 6, 7",https://www.littlerock.gov/city-administration/cityclerksoffice/board-elections/,False,False
3848,606,Chula Vista City Council,CA,LOCAL,US,5,4 years,http://www.chulavistaca.gov/departments/mayor-council,2022-11-08 00:00:00+00,"Mayor, districts 1 and 2",https://www.chulavistaca.gov/departments/city-clerk/elections,False,False
4139,3288,West Covina City Council,CA,LOCAL,US,5,4 years,http://www.westcovina.org/departments/mayor-city-council,2022-11-08 00:00:00+00,3 seats,,False,False
4229,2897,Lake County Council,IN,LOCAL,US,7,4 years,https://www.lakecountyin.org/portal/group/council/page/default,2022-11-08 00:00:00+00,,https://www.lakecountyil.gov/163/Elections,False,False
4254,887,Virginia Beach City Council,VA,LOCAL,US,10,4 years,http://www.vbgov.com/government/departments/city-clerk/city-council/Pages/default.aspx,2022-11-08 00:00:00+00,"2 at-large seats, Bayside, Beach, Lynnhaven, Princess",,False,False
4272,4236,Hennepin County Board of Commissioners,MN,LOCAL,US,7,4 years,http://www.hennepin.us/your-government#leadership,2022-11-08 00:00:00+00,,,False,False
4309,421,Pennsylvania Senate,PA,STATE,US,50,4 years,http://www.pasen.gov/,2022-11-08 00:00:00+00,Odd-numbered Senators elected in 2020 had their terms limited to 2 years due to redistricting. They will serve out the remainder of their term in new districts.,,False,False
4384,3270,Escondido City Council,CA,LOCAL,US,5,4 years,https://www.escondido.org/city-council.aspx,2022-11-08 00:00:00+00,"Mayor, 1, 2",,False,False
4413,3315,San Mateo City Council,CA,LOCAL,US,5,4 years,http://www.cityofsanmateo.org/index.aspx?NID=55,2022-11-08 00:00:00+00,3 at-large seats,,False,False
4429,9,Vermont Governor,VT,STATE,US,1,2 years,http://governor.vermont.gov/,2022-11-08 00:00:00+00,,,False,False
4431,640,Alabama Governor,AL,STATE,US,1,4 years,http://www.governor.alabama.gov/,2022-11-08 00:00:00+00,,,False,False
4449,849,Alaska Governor,AK,STATE,US,1,4 years,http://gov.state.ak.us/,2022-11-08 00:00:00+00,,,False,False
4452,1112,Oklahoma Governor,OK,STATE,US,1,4 years,http://www.ok.gov/governor/,2022-11-08 00:00:00+00,,,False,False
4455,178,New York Governor,NY,STATE,US,1,4 years,http://www.governor.ny.gov/,2022-11-08 00:00:00+00,,,False,False
4462,611,Idaho Governor,ID,STATE,US,1,4 years,http://gov.idaho.gov/,2022-11-08 00:00:00+00,,,False,False
4464,434,Georgia Governor,GA,STATE,US,1,4 years,http://gov.georgia.gov/,2022-11-08 00:00:00+00,,,False,False
4465,782,Ohio Governor,OH,STATE,US,1,4 years,http://governor.ohio.gov/,2022-11-08 00:00:00+00,,,False,False
4466,263,Arizona Governor,AZ,STATE,US,1,4 years,http://www.azgovernor.gov/,2022-11-08 00:00:00+00,,,False,False
4469,724,Oregon Governor,OR,STATE,US,1,4 years,http://www.oregon.gov/gov/pages/index.aspx,2022-11-08 00:00:00+00,,https://sos.oregon.gov/voting-elections/pages/default.aspx,False,False
4472,215,New Mexico Governor,NM,STATE,US,1,4 years,http://www.governor.state.nm.us/default.aspx,2022-11-08 00:00:00+00,,http://www.sos.state.nm.us/,False,False
4473,203,Nevada Governor,NV,STATE,US,1,4 years,http://gov.nv.gov/,2022-11-08 00:00:00+00,,,False,False
4500,775,Berkeley City Council,CA,LOCAL,US,8,4 years,http://www.ci.berkeley.ca.us/ContentDisplay.aspx?id=9818,2022-11-08 00:00:00+00,"Districts 1, 4, 7, 8",,False,False
4560,3087,Reno City Council,NV,LOCAL,US,7,4 years,http://www.reno.gov/government/city-council,2022-11-08 00:00:00+00,Even districts and mayor,,False,False
4623,676,Pennsylvania Governor,PA,STATE,US,1,4 years,https://www.governor.pa.gov/,2022-11-08 00:00:00+00,Odd-numbered Senators elected in 2020 had their terms limited to 2 years due to redistricting. They will serve out the remainder of their term in new districts.,,False,False
4767,1031,Anaheim Mayor,CA,LOCAL,US,1,4 years,http://www.anaheim.net/173/City-Council,2022-11-08 00:00:00+00,"Mayor and district 2,3, and 6",,False,False
4777,4777,Carlsbad Mayor,CA,LOCAL,US,1,,http://www.carlsbadca.gov/cityhall/officials/mayor.asp,2022-11-08 00:00:00+00,,http://www.carlsbadca.gov/cityhall/clerk/voter.asp,False,False
4782,3242,City of Coral Springs Commission,FL,LOCAL,US,5,"Mayor: 2 years,  Commissioners: 4 years",http://www.coralsprings.org/government/city-commission,2022-11-08 00:00:00+00,,,False,False
4785,3203,Rochester Mayor,MN,LOCAL,US,1,4 years,http://www.rochestermn.gov/government/office-of-the-mayor,2022-11-08 00:00:00+00,,https://www.rochestermn.gov/departments/city-clerk/elections,False,False
4793,3099,Fremont City Council,CA,LOCAL,US,7,4 years,https://www.fremont.gov/598/Mayor,2022-11-08 00:00:00+00,3 seats,,False,False
4798,3116,Shreveport City Council,LA,LOCAL,US,7,4 years,https://www.shreveportla.gov/index.aspx?nid=201,2022-11-08 00:00:00+00,All,,False,False
4799,3117,Shreveport Mayor,LA,LOCAL,US,1,4 years,https://www.shreveportla.gov/index.aspx?nid=509,2022-11-08 00:00:00+00,All,,False,False
4812,1044,Alaska House of Representatives,AK,STATE,US,40,2 years,http://akleg.gov/house.php,2022-11-08 00:00:00+00,,,False,False
4814,1096,Alaska State Senate,AK,STATE,US,20,4 years,http://akleg.gov/senate.php,2022-11-08 00:00:00+00,"Districts A, C, E, G, I, K, M, O, Q, T",,False,False
4982,901,South Carolina Governor,SC,STATE,US,1,4 years,https://governor.sc.gov/,2022-11-08 00:00:00+00,,,False,False
4986,3239,Concord City Council,CA,LOCAL,US,5,4 years,http://www.cityofconcord.org/237/Mayor-City-Council,2022-11-08 00:00:00+00,,http://www.cityofconcord.org/page.asp?pid=1012,False,False
5030,792,Alabama House of Representatives,AL,STATE,US,105,4 years,http://www.legislature.state.al.us/aliswww/ISD/Splash_House.aspx,2022-11-08 00:00:00+00,,,False,False
5291,3098,North Las Vegas City Council,NV,LOCAL,US,5,4 years,http://www.cityofnorthlasvegas.com/departments/mayor_and_council/index.php,2022-11-08 00:00:00+00,Mayor and 2 City Council seats,http://www.cityofnorthlasvegas.com/departments/city_clerk/index.php,False,False
5322,3314,El Cajon City Council,CA,LOCAL,US,5,4 years,https://www.cityofelcajon.us/your-government/elected-officials/city-council,2022-11-08 00:00:00+00,Mayor & District 1,,False,False
5324,3130,Port St. Lucie City Council,FL,LOCAL,US,5,4 years,https://www.cityofpsl.com/government/mayor-city-council,2022-11-08 00:00:00+00,"Districts 1, 3, and 5",,False,False
5328,643,Providence City Council,RI,LOCAL,US,15,4 years,https://council.providenceri.gov/councilors/,2022-11-08 00:00:00+00,,,False,False
5331,747,Washington Mayor,DC,LOCAL,US,1,4 years,https://mayor.dc.gov/,2022-11-08 00:00:00+00,"Mayor, At Large, and districts 1, 3, 5, and 6",,False,False
5332,133,Oakland Mayor,CA,LOCAL,US,1,4 years,https://www.oaklandca.gov/officials,2022-11-08 00:00:00+00,,,False,False
5333,3273,Mayor of Clarksville,TN,LOCAL,US,1,4 years,https://www.cityofclarksville.com/283/Mayors-Office,2022-11-08 00:00:00+00,"Mayor and 1, 2, 6, 7, 10",https://mcgtn.org/election,False,False
5334,2569,Kansas Lieutenant Governor,KS,STATE,US,1,,https://governor.kansas.gov/about-the-office/lt-governor/,2022-11-08 00:00:00+00,,,False,False
5335,2561,Connecticut Lieutenant Governor,CT,STATE,US,1,,https://portal.ct.gov/office-of-the-lt-governor,2022-11-08 00:00:00+00,,,False,False
5337,2563,Georgia Lieutenant Governor,GA,STATE,US,1,,https://ltgov.georgia.gov/,2022-11-08 00:00:00+00,,,False,False
5339,2565,Iowa Lieutenant Governor,IA,STATE,US,1,,https://ltgovernor.iowa.gov/,2022-11-08 00:00:00+00,,,False,False
5340,2564,Hawaii Lieutenant Governor,HI,STATE,US,1,,http://ltgov.hawaii.gov/,2022-11-08 00:00:00+00,,,False,False
5341,2566,Idaho Lieutenant Governor,ID,STATE,US,1,,https://lgo.idaho.gov/,2022-11-08 00:00:00+00,,,False,False
5342,2587,South Carolina Lieutenant Governor,SC,STATE,US,1,,https://governor.sc.gov/lieutenant-governor,2022-11-08 00:00:00+00,,,False,False
5343,2586,Pennsylvania Lieutenant Governor,PA,STATE,US,1,,https://www.governor.pa.gov/about/lieutenant-governor/,2022-11-08 00:00:00+00,Odd-numbered Senators elected in 2020 had their terms limited to 2 years due to redistricting. They will serve out the remainder of their term in new districts.,,False,False
5344,1074,Louisville Mayor,KY,LOCAL,US,1,4 years,https://louisvilleky.gov/government/mayor-greg-fischer,2022-11-08 00:00:00+00,Odd numbered districts,,False,False
5345,2557,Alabama Lieutenant Governor,AL,STATE,US,1,,https://ltgov.alabama.gov/,2022-11-08 00:00:00+00,,,False,False
5346,2556,Alaska Lieutenant Governor,AK,STATE,US,1,,https://ltgov.alaska.gov/,2022-11-08 00:00:00+00,,,False,False
5347,2558,Arkansas Lieutenant Governor,AR,STATE,US,1,,http://ltgovernor.arkansas.gov/,2022-11-08 00:00:00+00,,,False,False
5348,2871,Augusta Mayor,GA,LOCAL,US,1,4 years,https://www.augustaga.gov/,2022-11-08 00:00:00+00,"Mayor and districts 2, 4, 6, 8, and 10",,False,False
5351,1027,Arkansas Governor,AR,STATE,US,1,4 years,http://governor.arkansas.gov/,2022-11-08 00:00:00+00,,,False,False
5352,2582,Nevada Lieutenant Governor,NV,STATE,US,1,,http://ltgov.nv.gov/,2022-11-08 00:00:00+00,,,False,False
5373,87,San Bernardino Mayor,CA,LOCAL,US,1,,http://www.sbcity.org/cityhall/mayor/default.asp,2022-11-08 00:00:00+00,,http://www.sbcity.org/cityhall/city_clerk/election_information.asp,False,False
5374,820,Michigan Governor,MI,STATE,US,1,4 years,https://www.michigan.gov/,2022-11-08 00:00:00+00,,,False,False
5375,375,Maryland Governor,MD,STATE,US,1,4 years,https://governor.maryland.gov/,2022-11-08 00:00:00+00,,,False,False
5402,970,Mayor of Cape Coral,FL,LOCAL,US,1,4 years,http://www.capecoral.net/government/city_government/mayor/index.php#.WULabDe1tpi,2022-11-08 00:00:00+00,,,False,False
5408,891,Las Vegas City Council,NV,LOCAL,US,6,4 years,https://www.lasvegasnevada.gov/Government/Mayor-City-Council,2022-11-08 00:00:00+00,"2,4,6",,False,False
5439,5434,Ramsey County Board of Commissioners,MN,LOCAL,US,7,4 years,https://www.ramseycounty.us/your-government/leadership/board-commissioners,2022-11-08 00:00:00+00,all districts up after redistricting,"https://ballotpedia.org/Government_of_Ramsey_County,_Minnesota",False,False
5524,3201,Vista City Council,CA,LOCAL,US,5,4 years,https://www.cityofvista.com/city-hall/city-council,2022-11-08 00:00:00+00,"Mayor, District 1 & 4",,False,False
5544,3231,Murrieta City Council,CA,LOCAL,US,5,4 years,https://www.murrietaca.gov/377/City-Council,2022-11-08 00:00:00+00,"Districts 1, 2, and 5",,False,False
5574,2861,Fort Myers Mayor,FL,LOCAL,US,1,4 years,https://cityftmyers.com/,2022-11-08 00:00:00+00,"Mayor, and Districts 1, 3, and 5.",,False,False
5594,224,California Governor,CA,STATE,US,1,4 years,https://www.gov.ca.gov/,2022-11-08 00:00:00+00,,,False,False
5646,729,Massachusetts House of Representatives,MA,STATE,US,160,2 years,https://malegislature.gov/People/House,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Massachusetts_House_of_Representatives_elections,_2022",False,False
5656,488,New Hampshire House of Representatives,NH,STATE,US,400,2 years,http://www.gencourt.state.nh.us/house/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/New_Hampshire_House_of_Representatives_elections,_2020",False,False
5679,755,Santa Ana Mayor,CA,LOCAL,US,1,2 years,https://www.santa-ana.org/mayor-and-city-council,2022-11-08 00:00:00+00,,,False,False
5681,2883,Wake County Board of Commissioners,NC,LOCAL,US,7,2 years,http://www.wakegov.com/commissioners/Pages/default.aspx,2022-11-08 00:00:00+00,All seats,,False,False
5718,313,Henderson Mayor,NV,LOCAL,US,1,4 years,https://www.cityofhenderson.com/mayor-council/about,2022-11-08 00:00:00+00,"In 2019, NV Legislature passed law requiring all municipal elections to follow statewide schedule.",,False,False
5720,504,Henderson City Council,NV,LOCAL,US,4,4 years,https://www.cityofhenderson.com/mayor-council/about,2022-11-08 00:00:00+00,Ward III,,False,False
5746,103,Tennessee State Senate,TN,STATE,US,33,4 years,http://www.capitol.tn.gov/senate/,2022-11-08 00:00:00+00,Odd districts,,False,False
5789,5786,Sparks Mayor,NV,LOCAL,US,1,4 years,https://cityofsparks.us/resources/government/mayor-city-council/,2022-11-08 00:00:00+00,,,False,False
5799,484,Berkeley Mayor,CA,LOCAL,US,1,4 years,http://www.ci.berkeley.ca.us/mayor/,2022-11-08 00:00:00+00,"Districts 1, 4, 7, 8",,False,False
5863,468,South Carolina House of Representatives,SC,STATE,US,124,2 years,http://www.scstatehouse.gov/house.php,2022-11-08 00:00:00+00,,"https://ballotpedia.org/South_Carolina_House_of_Representatives_elections,_2022",False,False
5867,3295,Pompano Beach City Commission,FL,LOCAL,US,6,2 years for commissioners; 4 years for mayor,http://pompanobeachfl.gov/index.php/pages/commission/commission,2022-11-08 00:00:00+00,Districts 1 through 5,,False,False
5884,936,Portland City Council,OR,LOCAL,US,4,4 years,http://www.portlandonline.com/?c=25999,2022-11-08 00:00:00+00,Positions 2 & 3,,False,False
5893,2862,Fort Myers City Council,FL,LOCAL,US,6,4 years,https://cityftmyers.com/1168/Mayor-City-Council,2022-11-08 00:00:00+00,"Mayor, and Districts 1, 3, and 5.",,False,False
5908,5834,Bend City Council,OR,LOCAL,US,7,4 years,https://www.bendoregon.gov/government/city-council,2022-11-08 00:00:00+00,"Mayor, positions 5-6",,False,False
5952,5787,Sparks City Council,NV,LOCAL,US,5,4 years,https://cityofsparks.us/resources/government/mayor-city-council/,2022-11-08 00:00:00+00,,,False,False
5960,357,Ann Arbor City Council,MI,LOCAL,US,11,4 years,https://www.a2gov.org/departments/city-council/Pages/Home.aspx,2022-11-08 00:00:00+00,Half,,False,False
5967,334,Fresno City Council,CA,LOCAL,US,7,4 years,http://www.fresno.gov/,2022-11-08 00:00:00+00,"Districts 1, 3, 5",,False,False
5982,271,Sunnyvale City Council,CA,LOCAL,US,7,4 years,https://sunnyvale.ca.gov/government/council/default.htm,2022-11-08 00:00:00+00,"Districts 1, 3, 5",https://sunnyvale.ca.gov/government/elections.htm,False,False
5994,199,Indiana State Senate,IN,STATE,US,50,4 years,http://iga.in.gov/,2022-11-08 00:00:00+00,Half of seats up for election,"https://ballotpedia.org/Indiana_State_Senate_elections,_2020",False,False
5996,721,Hawaii House of Representatives,HI,STATE,US,51,2 years,http://www.capitol.hawaii.gov/house.aspx,2022-11-08 00:00:00+00,All districts.,"https://ballotpedia.org/Hawaii_House_of_Representatives_elections,_2022",False,False
5997,741,Hawaii Senate,HI,STATE,US,25,4 years,https://www.capitol.hawaii.gov/senate.aspx,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Hawaii_State_Senate_elections,_2022",False,False
6010,5845,League City City Council,TX,LOCAL,US,8,4 years,https://www.leaguecity.com/412/City-Council,2022-11-08 00:00:00+00,"Mayor, Positions 1, 2, 6, 7",,False,False
6023,682,Florida House of Representatives,FL,STATE,US,120,2 years,http://www.myfloridahouse.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Florida_House_of_Representatives_elections,_2022",False,False
6028,1039,San Jose Mayor,CA,LOCAL,US,1,4 years,https://www.sanjoseca.gov/your-government/departments/city-council/members/mayor-s-office,2022-11-08 00:00:00+00,"Mayor and districts 1, 3, 5, 7, 9",http://www.sanjoseca.gov/index.aspx?nid=5694,False,False
6029,279,San Jose City Council,CA,LOCAL,US,10,4 years,https://www.sanjoseca.gov/your-government/departments/city-council,2022-11-08 00:00:00+00,"Mayor and districts 1, 3, 5, 7, 9",http://www.sanjoseca.gov/index.aspx?nid=5694,False,False
6035,613,Delaware State Senate,DE,STATE,US,21,4 years,https://legis.delaware.gov/Senate,2022-11-08 00:00:00+00,All seats up for election,,False,False
6040,3085,Gilbert Town Council,AZ,LOCAL,US,7,4 years,https://www.gilbertaz.gov/departments/town-hall/mayor-town-council,2022-11-08 00:00:00+00,,,False,False
6044,673,Tennessee House of Representatives,TN,STATE,US,99,2 years,http://www.capitol.tn.gov/house/,2022-11-08 00:00:00+00,,,False,False
6057,68,Los Angeles Mayor,CA,LOCAL,US,1,4 years,https://www.lamayor.org/,2022-11-08 00:00:00+00,"As a result of Charter Amendments 1 and 2 approved by the voters in 2015, the City's municipal elections will now be held in even-numbered years and consolidated with California State elections conducted by the Los Angeles County Registrar-Recorder/County Clerk.",,False,False
6065,235,Florida Senate,FL,STATE,US,40,4 years,https://www.flsenate.gov/,2022-11-08 00:00:00+00,,"https://ballotpedia.org/Florida_State_Senate_elections,_2022",False,False
6069,3191,Miami Gardens City Council,FL,LOCAL,US,7,4 years,https://www.miamigardens-fl.gov/269/City-Council,2022-11-08 00:00:00+00,"Districts 2 and 4, plus 1 at-large seat.",,False,False
6073,208,Oklahoma House of Representatives,OK,STATE,US,101,2 years,http://www.okhouse.gov/,2022-11-08 00:00:00+00,,,False,False
6079,3283,Ventura City Council,CA,LOCAL,US,7,4 years,https://www.cityofventura.ca.gov/712/City-Council,2022-11-08 00:00:00+00,"1, 4, 5, 6",,False,False
6081,3192,Costa Mesa City Council,CA,LOCAL,US,7,4 years,http://www.costamesaca.gov/index.aspx?page=73,2022-11-08 00:00:00+00,,https://www.costamesaca.gov/city-hall/city-departments/city-clerk/city-elections/city-elections-2020,False,False
6082,3271,Pomona City Council,CA,LOCAL,US,7,4 years,https://www.ci.pomona.ca.us/index.php/contact-us-home/contact-the-city-council,2022-11-08 00:00:00+00,"Districts 2, 3, 5",,False,False
6083,3084,Irvine City Council,CA,LOCAL,US,5,Mayor: 2 years Council members: 4 years,http://www.cityofirvine.org/city-council,2022-11-08 00:00:00+00,,http://www.cityofirvine.org/government/city-clerk/municipal-election-information,False,False
6084,3223,Antioch City Council,CA,LOCAL,US,5,4 years,http://www.ci.antioch.ca.us/CityGov/CityCouncil.htm,2022-11-08 00:00:00+00,District 1 and 4,https://www.antiochca.gov/district-elections/,False,False
6085,191,Anaheim City Council,CA,LOCAL,US,6,4 years,http://www.anaheim.net/173/City-Council,2022-11-08 00:00:00+00,"Mayor and district 2,3, and 6",,False,False
6086,3316,Rialto City Council,CA,LOCAL,US,5,4 years,https://www.yourrialto.com/city-hall/city-council/,2022-11-08 00:00:00+00,Two council seats.,http://yourrialto.com/city-hall/departments/city-clerk/elections/,False,False
6087,3189,Carlsbad City Council,CA,LOCAL,US,4,4 years,https://www.carlsbadca.gov/cityhall/officials/default.asp,2022-11-08 00:00:00+00,,http://www.carlsbadca.gov/cityhall/clerk/voter.asp,False,False
6091,3138,Santa Rosa City Council,CA,LOCAL,US,7,4 years (2 years for mayor),http://www.srcity.org/1322/City-Council,2022-11-08 00:00:00+00,"Districts 2, 4, 6",,False,False
6094,3249,Fullerton City Council,CA,LOCAL,US,5,4 years,https://www.cityoffullerton.com/gov/citycouncil/default.asp,2022-11-08 00:00:00+00,"District 3, 5.",,False,False
6096,507,Indiana House of Representatives,IN,STATE,US,100,2 years,http://iga.in.gov/,2022-11-08 00:00:00+00,,,False,False
6100,3187,Downey City Council,CA,LOCAL,US,5,4 years,https://www.downeyca.org/our-city/mayor-city-council/,2022-11-08 00:00:00+00,Even districts,,False,False
6102,994,Maine State Senate,ME,STATE,US,35,2 years,http://legislature.maine.gov/senate/,2022-11-08 00:00:00+00,,,False,False
6103,886,Idaho House of Representatives,ID,STATE,US,70,2 years,https://legislature.idaho.gov/house/,2022-11-08 00:00:00+00,All seats,,False,False
6104,291,New Hampshire State Senate,NH,STATE,US,24,2 years,http://www.gencourt.state.nh.us/senate/,2022-11-08 00:00:00+00,,,False,False
6105,2882,Mecklenburg Board of County Commissioners,NC,LOCAL,US,9,2 years,https://www.mecknc.gov/Pages/Home.aspx,2022-11-08 00:00:00+00,,,False,False
6109,3235,Santa Clara City Council,CA,LOCAL,US,7,4 years,https://www.santaclaraca.gov/our-city/government/mayor-and-council,2022-11-08 00:00:00+00,"Districts 2, 3, 7",http://santaclaraca.gov/government/santa-clara-votes,False,False
6110,458,North Dakota Senate,ND,STATE,US,47,4 years,http://www.legis.nd.gov/assembly/,2022-11-08 00:00:00+00,Odd districts.,"https://ballotpedia.org/North_Dakota_State_Senate_elections,_2022",False,False
6112,3301,Daly City Council,CA,LOCAL,US,5,4 years,https://www.dalycity.org/409/City-Council,2022-11-08 00:00:00+00,3 seats,,False,False
6114,3142,Elk Grove City Council,CA,LOCAL,US,5,4 years (2 years for mayor),http://www.elkgrovecity.org/cms/One.aspx?portalId=109669&pageId=119957,2022-11-08 00:00:00+00,"Districts 2, 4 and mayor",http://www.elkgrovecity.org/city_hall/city_government/city_clerk/election_information,False,False
6115,3104,Fontana City Council,CA,LOCAL,US,5,4 years,https://www.fontana.org/69/City-Council,2022-11-08 00:00:00+00,"Mayor, District 1 & 4",,False,False
6117,3129,Santa Clarita City Council,CA,LOCAL,US,5,4 years,http://www.santa-clarita.com/city-hall/city-council,2022-11-08 00:00:00+00,,,False,False
6118,210,San Diego City Council,CA,LOCAL,US,9,4 years,http://www.sandiego.gov/citycouncil/,2022-11-08 00:00:00+00,"Districts 2, 4, 6, 8",,False,False
6120,265,California State Assembly,CA,STATE,US,80,2 years,https://www.assembly.ca.gov/assemblymembers,2022-11-08 00:00:00+00,All,,False,False
6134,122,Miami-Dade Board of County Commissioners,FL,LOCAL,US,13,4 years,https://www.miamidade.gov/global/government/commission/home.page,2022-11-08 00:00:00+00,Even districts,,False,False
6135,3267,Hollywood City Commission,FL,LOCAL,US,7,4 years,http://www.hollywoodfl.org/89/City-Commission,2022-11-08 00:00:00+00,"Election for districts 1, 3, and 5",,False,False
6138,3174,Odessa City Council,TX,LOCAL,US,7,4 years,https://tx-odessa.civicplus.com/670/City-Council,2022-11-08 00:00:00+00,"Districts 3, 4, and 5",,False,False
6143,3149,Palmdale City Council,CA,LOCAL,US,5,4 years (2 years for mayor),https://cityofpalmdale.org/304/City-Council,2022-11-08 00:00:00+00,"Districts 1, 2",,False,False
6145,3105,Moreno Valley City Council,CA,LOCAL,US,5,4 years (2 years for mayor),http://www.moreno-valley.ca.us/city_council/index.shtml,2022-11-08 00:00:00+00,"Mayor + districts 1, 3",,False,False
6146,3134,Oceanside City Council,CA,LOCAL,US,5,4 years,https://www.ci.oceanside.ca.us/gov/council/default.asp,2022-11-08 00:00:00+00,,https://www.ci.oceanside.ca.us/gov/clerk/elections/current_elections.asp,False,False
6148,3205,Temecula City Council,CA,LOCAL,US,5,4 years,https://temeculaca.gov/173/City-Council,2022-11-08 00:00:00+00,Odd districts,,False,False
6149,3141,Ontario City Council,CA,LOCAL,US,5,4 years,https://www.ontarioca.gov/public-officials,2022-11-08 00:00:00+00,,,False,False
6152,3248,Orange City Council,CA,LOCAL,US,7,4 years (2 years for mayor),http://www.cityoforange.org/183/City-Council,2022-11-08 00:00:00+00,,https://www.cityoforange.org/163/Elections,False,False
6156,663,Idaho State Senate,ID,STATE,US,35,2 years,https://legislature.idaho.gov/senate/,2022-11-08 00:00:00+00,All,,False,False
6157,490,Maine House of Representatives,ME,STATE,US,151,2 years,http://www.maine.gov/legis/house/,2022-11-08 00:00:00+00,,,False,False
6158,573,Santa Ana City Council,CA,LOCAL,US,6,4 years,https://www.santa-ana.org/mayor-and-city-council,2022-11-08 00:00:00+00,,,False,False
6164,3135,Garden Grove City Council,CA,LOCAL,US,7,"2 years (Mayor), 4 years (Council)",http://www.ci.garden-grove.ca.us/citymanager/CityCouncil,2022-11-08 00:00:00+00,"Mayor, District 1, 3, 4",,False,False
6165,3307,Santa Maria City Council,CA,LOCAL,US,5,4 years,https://www.cityofsantamaria.org/city-government/departments/mayor-city-council,2022-11-08 00:00:00+00,,https://www.cityofsantamaria.org/city-government/departments/city-clerk-records/elections,False,False
6166,905,California Senate,CA,STATE,US,40,4 years,https://www.senate.ca.gov/,2022-11-08 00:00:00+00,Even numbered seats,"https://ballotpedia.org/California_State_Senate_elections,_2022",False,False
6167,519,Oxnard City Council,CA,LOCAL,US,6,4 years,http://citycouncil.cityofoxnard.org/Default.aspx?DepartmentID=3,2022-11-08 00:00:00+00,,https://www.oxnard.org/city-department/city-clerk/,False,False
6170,3294,Palm Bay City Council,FL,LOCAL,US,5,4 years,https://www.palmbayflorida.org/government/city-departments-f-to-z/legislative/mayor-city-council,2022-11-08 00:00:00+00,,https://www.palmbayflorida.org/government/departments/city-council-city-clerk/city-clerk/elections,False,False
